"id","ativo","name","tipo","timeframe","setup","identificadoEm","analise","nivelDeEntrada","stopLoss","filePath","nivelDeAlvo","periodoDeAlvo","tipoMercado","userId","profit","createdAt","mt5_order","mt5_ticket","status","riscoLoss","riscoProfit","type"
"606870089025683303_pending",V.US,Visa_Inc_(V.N),venda,"60",Sustentação,2025-09-25 13:31:08.781,Aproximando-se do nível de Sustentação de 333.5800 identificado em 9/24 20:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 333.5800 no próximo intervalo de 1 dia.,338.49,340.8975,https://component.autochartist.com/to/resources/charts/KeyLevel_606870089025683303.png?account_type=LIVE&broker_id=958&expire=1759066266&page_offset=20&locale=pt-BR&user=BlackBots&token=65a28b4024e9e691b78e127b764b69a9&width=240&height=180,333.58,"1 dia",Internacional,BlackBots - Trade Ideas,,2025-09-25 13:31:08.781,"182516832","0",ABERTO,100.39,204.75,Apregoado
feee0d3f-9e08-4dae-b47f-e5d26022adc8_market,EURGBP,EURGBP,compra,"240",Power Breakout,2025-09-25 15:14:43.094,Expectativa de rompimento de consolidação dos preços no intraday 4h,0.8747,0.872,https://firebasestorage.googleapis.com/v0/b/blackbots-59708.appspot.com/o/trades%2F9SGc51UbDeajiTOpQdZ5qeoUMLk2%2F1758813219132-37.png?alt=media&token=74cc4845-716e-4e7d-8490-2b4a00c9e367,0.882,"2025-09-26 18:00:00",Internacional,Método Palex,,2025-09-25 15:14:43.095,"182563605","150755767",ABERTO,100.9,272.81,A mercado
"606874808399166301_market",LTCUSD,Litecoin vs US Dollar,venda,"60",Canal descendente,2025-09-25 17:08:24.697,Canal descendente identificado(a) em 9/25 17:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 100.3441 no próximo intervalo de 10 horas.,102.69,105.19,https://component.autochartist.com/to/resources/charts/ChartPattern_606874808399166301.png?account_type=LIVE&broker_id=958&expire=1759079303&locale=pt-BR&user=BlackBots&token=8218d187b54382c2b9156533a857099f&width=240&height=180,100.3441,"10 horas",Internacional,BlackBots - Trade Ideas,,2025-09-25 17:08:24.698,"182585090","150773803",ABERTO,62.5,58.65,A mercado
"606874332735633303_pending",NAS100,US Tech 100,compra,"60",Resistência,2025-09-25 15:08:33.294,"Aproximando-se do nível de Resistência de 24,576.8000 identificado em 9/25 15:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até a resistência de 24,576.8000 no próximo intervalo de 1 dia.",24411.8,24336.335,https://component.autochartist.com/to/resources/charts/KeyLevel_606874332735633303.png?account_type=LIVE&broker_id=958&expire=1759072111&locale=pt-BR&user=BlackBots&token=a9338564604b3a1df6d0c144609b2a2e&width=240&height=180,24576.8008,"1 dia",Internacional,BlackBots - Trade Ideas,-98.15,2025-09-25 15:08:33.295,"182562178","0",FECHADO,98.1,214.5,Apregoado
"606866303535003301_pending",USDJPY,US Dollar vs Japanese Yen,compra,"60",Cunha ascendente,2025-09-24 10:07:49.476,Cunha ascendente identificado(a) em 9/24 05:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 148.59 no próximo intervalo de 2 dias.,147.96,147.51,https://component.autochartist.com/to/resources/charts/ChartPattern_606866303535003301.png?account_type=LIVE&broker_id=958&expire=1758967668&locale=pt-BR&user=BlackBots&token=b1724b526c8e94e756b205c6a997bd83&width=240&height=180,148.59,"2 dias",Internacional,BlackBots - Trade Ideas,,2025-09-24 10:07:49.476,"182130576","0",ABERTO,100.67,139.92,Apregoado
"606867715472203303_market",XAGUSD,Silver vs US Dollar,venda,"60",Sustentação,2025-09-24 11:03:18.011,Aproximando-se do nível de Sustentação de 43.63 identificado em 9/24 11:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 43.63 no próximo intervalo de 6 horas.,43.898,44.07,https://component.autochartist.com/to/resources/charts/KeyLevel_606867715472203303.png?account_type=LIVE&broker_id=958&expire=1758970995&locale=pt-BR&user=BlackBots&token=7d5dc074230835079f1bfac2ffb7df94&width=240&height=180,43.63,"6 horas",Internacional,BlackBots - Trade Ideas,-103.2,2025-09-24 11:03:18.012,"182144379","150400530",FECHADO,103.2,160.8,A mercado
"606867715253209301_pending",UK100,FTSE 100,compra,"60",Bandeira,2025-09-24 11:03:18.651,"Bandeira rompeu a linha de resistência em 9/24 11:00. Previsão de possível movimento de alta no próximo intervalo de 4 horas até 9,244.8.",9219.2,9180.0,https://component.autochartist.com/to/resources/charts/ChartPattern_606867715253209301.png?account_type=LIVE&broker_id=958&expire=1758970995&locale=pt-BR&user=BlackBots&token=7d5dc074230835079f1bfac2ffb7df94&width=240&height=180,9244.8,"4 horas",Internacional,BlackBots - Trade Ideas,65.37,2025-09-24 11:03:18.651,"182144385","0",FECHADO,100.3,65.5,Apregoado
"606867715253209301_market",UK100,FTSE 100,compra,"60",Bandeira,2025-09-24 11:03:18.591,"Bandeira rompeu a linha de resistência em 9/24 11:00. Previsão de possível movimento de alta no próximo intervalo de 4 horas até 9,244.8.",9221.5,9180.0,https://component.autochartist.com/to/resources/charts/ChartPattern_606867715253209301.png?account_type=LIVE&broker_id=958&expire=1758970995&locale=pt-BR&user=BlackBots&token=7d5dc074230835079f1bfac2ffb7df94&width=240&height=180,9244.8,"4 horas",Internacional,BlackBots - Trade Ideas,56.36,2025-09-24 11:03:18.592,"182144384","150400533",FECHADO,100.6,56.48,A mercado
"606867715471611301_market",XAGUSD,Silver vs US Dollar,venda,"60",Triângulo Descendente,2025-09-24 11:03:18.304,Triângulo Descendente identificado(a) em 9/24 11:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 43.68 no próximo intervalo de 7 horas.,43.898,44.27,https://component.autochartist.com/to/resources/charts/ChartPattern_606867715471611301.png?account_type=LIVE&broker_id=958&expire=1758970995&locale=pt-BR&user=BlackBots&token=7d5dc074230835079f1bfac2ffb7df94&width=240&height=180,43.68,"7 horas",Internacional,BlackBots - Trade Ideas,-93.0,2025-09-24 11:03:18.305,"182144381","150400531",FECHADO,93.0,54.5,A mercado
"606867715471611301_pending",XAGUSD,Silver vs US Dollar,venda,"60",Triângulo Descendente,2025-09-24 11:03:18.341,Triângulo Descendente identificado(a) em 9/24 11:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 43.68 no próximo intervalo de 7 horas.,43.83,44.27,https://component.autochartist.com/to/resources/charts/ChartPattern_606867715471611301.png?account_type=LIVE&broker_id=958&expire=1758970995&locale=pt-BR&user=BlackBots&token=7d5dc074230835079f1bfac2ffb7df94&width=240&height=180,43.68,"7 horas",Internacional,BlackBots - Trade Ideas,-5.25,2025-09-24 11:03:18.342,"182144382","0",EXPIRADA,110.0,37.5,Apregoado
"606867714321599303_pending",USDCHF,US Dollar vs Swiss Franc,compra,"60",Resistência,2025-09-24 11:03:17.434,Aproximando-se do nível de Resistência de 0.7979 identificado em 9/24 11:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até a resistência de 0.7979 no próximo intervalo de 2 dias.,0.795,0.7929,https://component.autochartist.com/to/resources/charts/KeyLevel_606867714321599303.png?account_type=LIVE&broker_id=958&expire=1758970995&locale=pt-BR&user=BlackBots&token=7d5dc074230835079f1bfac2ffb7df94&width=240&height=180,0.7979,"2 dias",Internacional,BlackBots - Trade Ideas,138.11,2025-09-24 11:03:17.434,"182144376","0",FECHADO,100.64,138.11,Apregoado
"606867714356568303_market",USDMXN,US Dollar vs Mexican Peso,compra,"60",Resistência,2025-09-24 11:03:17.681,Aproximando-se do nível de Resistência de 18.466 identificado em 9/24 11:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até a resistência de 18.466 no próximo intervalo de 1 dia.,18.38748,18.357,https://component.autochartist.com/to/resources/charts/KeyLevel_606867714356568303.png?account_type=LIVE&broker_id=958&expire=1758970995&locale=pt-BR&user=BlackBots&token=7d5dc074230835079f1bfac2ffb7df94&width=240&height=180,18.466,"1 dia",Internacional,BlackBots - Trade Ideas,141.41,2025-09-24 11:03:17.682,"182144377","150400529",EXPIRADA,99.62,255.13,A mercado
"606867714321599303_market",USDCHF,US Dollar vs Swiss Franc,compra,"60",Resistência,2025-09-24 11:03:17.399,Aproximando-se do nível de Resistência de 0.7979 identificado em 9/24 11:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até a resistência de 0.7979 no próximo intervalo de 2 dias.,0.79506,0.7929,https://component.autochartist.com/to/resources/charts/KeyLevel_606867714321599303.png?account_type=LIVE&broker_id=958&expire=1758970995&locale=pt-BR&user=BlackBots&token=7d5dc074230835079f1bfac2ffb7df94&width=240&height=180,0.7979,"2 dias",Internacional,BlackBots - Trade Ideas,131.7,2025-09-24 11:03:17.400,"182144375","150400528",FECHADO,100.79,131.7,A mercado
"606870083951557301_market",NFLX.US,Netflix_Inc_(NFLX.O),venda,"240",Cunha descendente,2025-09-25 13:31:09.087,"Cunha descendente identificado(a) em 9/24 17:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 1,161.2867 no próximo intervalo de 20 horas.",1197.18,1227.36,https://component.autochartist.com/to/resources/charts/ChartPattern_606870083951557301.png?account_type=LIVE&broker_id=958&expire=1759066266&page_offset=40&locale=pt-BR&user=BlackBots&token=65a28b4024e9e691b78e127b764b69a9&width=240&height=180,1161.2867,"1 dia",Internacional,BlackBots - Trade Ideas,,2025-09-25 13:31:09.088,"182516839","150715452",ABERTO,99.59,118.45,A mercado
feee0d3f-9e08-4dae-b47f-e5d26022adc8_pending,EURGBP,EURGBP,compra,"240",Power Breakout,2025-09-25 15:14:43.142,Expectativa de rompimento de consolidação dos preços no intraday 4h,0.875,0.872,https://firebasestorage.googleapis.com/v0/b/blackbots-59708.appspot.com/o/trades%2F9SGc51UbDeajiTOpQdZ5qeoUMLk2%2F1758813219132-37.png?alt=media&token=74cc4845-716e-4e7d-8490-2b4a00c9e367,0.882,"2025-09-26 18:00:00",Internacional,Método Palex,,2025-09-25 15:14:43.143,"182563606","0",ABERTO,100.1,233.57,Apregoado
"606865365172787301_market",GBPJPY,Great Britain Pound vs Japanese Yen,compra,"60",Cunha ascendente,2025-09-24 03:08:49.894,Cunha ascendente identificado(a) em 9/24 01:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 200.13 no próximo intervalo de 8 horas.,199.686,199.38,https://component.autochartist.com/to/resources/charts/ChartPattern_606865365172787301.png?account_type=LIVE&broker_id=958&expire=1758942528&locale=pt-BR&user=BlackBots&token=0118619a7956cd47c610d8177dd06107&width=240&height=180,200.13,"8 horas",Internacional,BlackBots - Trade Ideas,47.54,2025-09-24 03:08:49.896,"182050423","150323078",EXPIRADA,99.39,144.22,A mercado
"606867715472203303_pending",XAGUSD,Silver vs US Dollar,venda,"60",Sustentação,2025-09-24 11:03:18.053,Aproximando-se do nível de Sustentação de 43.63 identificado em 9/24 11:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 43.63 no próximo intervalo de 6 horas.,43.87,44.07,https://component.autochartist.com/to/resources/charts/KeyLevel_606867715472203303.png?account_type=LIVE&broker_id=958&expire=1758970995&locale=pt-BR&user=BlackBots&token=7d5dc074230835079f1bfac2ffb7df94&width=240&height=180,43.63,"6 horas",Internacional,BlackBots - Trade Ideas,-100.0,2025-09-24 11:03:18.054,"182144380","0",FECHADO,100.0,120.0,Apregoado
"606867961214510301_market",Cocoa,Cocoa Futures,compra,"60",Canal descendente,2025-09-24 12:08:34.221,"Canal descendente identificado(a) em 9/24 12:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 7,986.7000 no próximo intervalo de 2 dias.",7552.7,7328.0,https://component.autochartist.com/to/resources/charts/ChartPattern_606867961214510301.png?account_type=LIVE&broker_id=958&expire=1758974912&locale=pt-BR&user=BlackBots&token=2ee3d50fcf05b971bf3fd79768bac7e6&width=240&height=180,7986.7,"2 dias",Internacional,BlackBots - Trade Ideas,,2025-09-24 12:08:34.222,"182159045","150412163",ABERTO,224.7,434.0,A mercado
"606867961214510301_pending",Cocoa,Cocoa Futures,compra,"60",Canal descendente,2025-09-24 12:08:34.253,"Canal descendente identificado(a) em 9/24 12:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 7,986.7000 no próximo intervalo de 2 dias.",7631.1,7328.0,https://component.autochartist.com/to/resources/charts/ChartPattern_606867961214510301.png?account_type=LIVE&broker_id=958&expire=1758974912&locale=pt-BR&user=BlackBots&token=2ee3d50fcf05b971bf3fd79768bac7e6&width=240&height=180,7986.7,"2 dias",Internacional,BlackBots - Trade Ideas,,2025-09-24 12:08:34.254,"182159046","0",ABERTO,303.1,355.6,Apregoado
"606867962155532301_pending",EURMXN,Euro vs Mexican Peso,compra,"60",Triângulo Ascendente,2025-09-24 12:08:35.142,Triângulo Ascendente identificado(a) em 9/24 12:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 21.6952 no próximo intervalo de 10 horas.,21.639,21.6009,https://component.autochartist.com/to/resources/charts/ChartPattern_606867962155532301.png?account_type=LIVE&broker_id=958&expire=1758974912&locale=pt-BR&user=BlackBots&token=2ee3d50fcf05b971bf3fd79768bac7e6&width=240&height=180,21.6952,"10 horas",Internacional,BlackBots - Trade Ideas,-99.33,2025-09-24 12:08:35.143,"182159052","0",FECHADO,99.35,146.54,Apregoado
"606867962155532301_market",EURMXN,Euro vs Mexican Peso,compra,"60",Triângulo Ascendente,2025-09-24 12:08:35.101,Triângulo Ascendente identificado(a) em 9/24 12:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 21.6952 no próximo intervalo de 10 horas.,21.64409,21.6009,https://component.autochartist.com/to/resources/charts/ChartPattern_606867962155532301.png?account_type=LIVE&broker_id=958&expire=1758974912&locale=pt-BR&user=BlackBots&token=2ee3d50fcf05b971bf3fd79768bac7e6&width=240&height=180,21.6952,"10 horas",Internacional,BlackBots - Trade Ideas,-100.87,2025-09-24 12:08:35.102,"182159051","150412166",FECHADO,101.17,119.11,A mercado
"9c2a04e2-daea-40e1-9d60-2cc03bf4dc2f_market",AUDUSD,AUDUSD,compra,"10080",Rompimento,2025-09-15 01:16:52.439,Expectativa de rompimento de LTB no prazo gráfico semanal,0.66521,0.654,https://firebasestorage.googleapis.com/v0/b/blackbots-59708.appspot.com/o/trades%2F9SGc51UbDeajiTOpQdZ5qeoUMLk2%2F1757899008135-2.png?alt=media&token=3c5d00c9-2a6d-45ad-81d2-07f3c1cdddc4,0.693,"2025-09-19 18:00:00",Internacional,Método Palex,0.0,2025-09-15 01:16:52.440,"179567229","148664398",EXPIRADA,100.98,250.02,A mercado
"606867959865244303_market",FRA40,CAC40 Index,venda,"60",Sustentação,2025-09-24 12:08:34.795,"Rompeu o nível de Sustentação de 7,843.4000 em 9/24 12:00. Previsão de possível movimento de baixa no próximo intervalo de 12 horas até 7,788.8800.",7824.1,7867.826,https://component.autochartist.com/to/resources/charts/KeyLevel_606867959865244303.png?account_type=LIVE&broker_id=958&expire=1758974912&locale=pt-BR&user=BlackBots&token=2ee3d50fcf05b971bf3fd79768bac7e6&width=240&height=180,7788.8799,"12 horas",Internacional,BlackBots - Trade Ideas,-9.15,2025-09-24 12:08:34.796,"182159049","150412165",EXPIRADA,97.67,78.67,A mercado
"606867959865244303_pending",FRA40,CAC40 Index,venda,"60",Sustentação,2025-09-24 12:08:34.830,"Rompeu o nível de Sustentação de 7,843.4000 em 9/24 12:00. Previsão de possível movimento de baixa no próximo intervalo de 12 horas até 7,788.8800.",7823.8,7867.826,https://component.autochartist.com/to/resources/charts/KeyLevel_606867959865244303.png?account_type=LIVE&broker_id=958&expire=1758974912&locale=pt-BR&user=BlackBots&token=2ee3d50fcf05b971bf3fd79768bac7e6&width=240&height=180,7788.8799,"12 horas",Internacional,BlackBots - Trade Ideas,-9.82,2025-09-24 12:08:34.831,"182159050","0",EXPIRADA,98.34,78.0,Apregoado
"606874808399166301_pending",LTCUSD,Litecoin vs US Dollar,venda,"60",Canal descendente,2025-09-25 17:08:24.732,Canal descendente identificado(a) em 9/25 17:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 100.3441 no próximo intervalo de 10 horas.,102.9,105.19,https://component.autochartist.com/to/resources/charts/ChartPattern_606874808399166301.png?account_type=LIVE&broker_id=958&expire=1759079303&locale=pt-BR&user=BlackBots&token=8218d187b54382c2b9156533a857099f&width=240&height=180,100.3441,"10 horas",Internacional,BlackBots - Trade Ideas,,2025-09-25 17:08:24.733,"182585091","0",ABERTO,57.25,63.9,Apregoado
"606867959865771301_pending",FRA40,CAC40 Index,venda,"60",Triângulo,2025-09-24 12:08:34.539,"Triângulo rompeu a linha de suporte em 9/24 12:00. Previsão de possível movimento de baixa no próximo intervalo de 20 horas até 7,764.7536.",7834.225,7923.5,https://component.autochartist.com/to/resources/charts/ChartPattern_606867959865771301.png?account_type=LIVE&broker_id=958&expire=1758974912&locale=pt-BR&user=BlackBots&token=2ee3d50fcf05b971bf3fd79768bac7e6&width=240&height=180,7764.7536,"20 horas",Internacional,BlackBots - Trade Ideas,25.47,2025-09-24 12:08:34.540,"182159048","0",EXPIRADA,104.96,81.66,Apregoado
"606864435003860303_pending",UK100,FTSE 100,venda,"240",Sustentação,2025-09-24 09:02:29.223,"Aproximando-se do nível de Sustentação de 9,177.2 identificado em 9/23 21:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 9,177.2 no próximo intervalo de 3 dias.",9207.0,9230.3,https://component.autochartist.com/to/resources/charts/KeyLevel_606864435003860303.png?account_type=LIVE&broker_id=958&expire=1758963746&page_offset=20&locale=pt-BR&user=BlackBots&token=30028b30b313b20cc0f4dc85594eb61f&width=240&height=180,9177.2,"3 dias",Internacional,BlackBots - Trade Ideas,-100.4,2025-09-24 09:02:29.224,"182117792","0",FECHADO,100.54,128.57,Apregoado
"606867251449040301_market",EURUSD,Euro vs US Dollar,venda,"240",Triângulo,2025-09-24 09:04:40.439,Triângulo identificado(a) em 9/24 09:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 1.1745 no próximo intervalo de 2 dias.,1.17731,1.1819,https://component.autochartist.com/to/resources/charts/ChartPattern_606867251449040301.png?account_type=LIVE&broker_id=958&expire=1758963878&locale=pt-BR&user=BlackBots&token=845e7f533c65cdd2e14d50f818147ef1&width=240&height=180,1.1745,"2 dias",Internacional,BlackBots - Trade Ideas,61.82,2025-09-24 09:04:40.439,"182118181","150377550",FECHADO,100.98,61.82,A mercado
"6c0e77f8-1e47-4a19-ba45-39d124998c91_market",USDX,USDX,venda,"1440",PC,2025-09-22 13:35:55.013,"Correção para a mm21 descendente . Expectativa de retomada do movimento de baixa caso perca a mínima do candle anterior.

",97.451,97.83,https://firebasestorage.googleapis.com/v0/b/blackbots-59708.appspot.com/o/trades%2F9SGc51UbDeajiTOpQdZ5qeoUMLk2%2F1758548118888-1.png?alt=media&token=b19e2371-fb44-420b-aade-3e2174908d84,96.237,"2025-09-23 18:00:00",Internacional,Método Palex,-98.54,2025-09-22 13:35:55.014,"181660317","149990725",FECHADO,98.54,315.64,A mercado
"606867253542214301_pending",AUDUSD,Australian Dollar vs US Dollar,venda,"60",Canal ascendente,2025-09-24 09:04:40.877,Canal ascendente identificado(a) em 9/24 09:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 0.6594 no próximo intervalo de 7 horas.,0.6607,0.6628,https://component.autochartist.com/to/resources/charts/ChartPattern_606867253542214301.png?account_type=LIVE&broker_id=958&expire=1758963878&locale=pt-BR&user=BlackBots&token=845e7f533c65cdd2e14d50f818147ef1&width=240&height=180,0.6594,"7 horas",Internacional,BlackBots - Trade Ideas,62.4,2025-09-24 09:04:40.877,"182118186","0",FECHADO,100.8,62.4,Apregoado
"606867253542214301_market",AUDUSD,Australian Dollar vs US Dollar,venda,"60",Canal ascendente,2025-09-24 09:04:40.813,Canal ascendente identificado(a) em 9/24 09:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 0.6594 no próximo intervalo de 7 horas.,0.66138,0.6628,https://component.autochartist.com/to/resources/charts/ChartPattern_606867253542214301.png?account_type=LIVE&broker_id=958&expire=1758963878&locale=pt-BR&user=BlackBots&token=845e7f533c65cdd2e14d50f818147ef1&width=240&height=180,0.6594,"7 horas",Internacional,BlackBots - Trade Ideas,138.6,2025-09-24 09:04:40.814,"182118185","150377553",FECHADO,99.4,138.6,A mercado
"606867483884991301_pending",Coffee,Coffee Futures,compra,"60",Cunha descendente,2025-09-24 10:03:28.118,Cunha descendente identificado(a) em 9/24 10:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 367.9354 no próximo intervalo de 9 horas.,362.45,356.26,https://component.autochartist.com/to/resources/charts/ChartPattern_606867483884991301.png?account_type=LIVE&broker_id=958&expire=1758967406&locale=pt-BR&user=BlackBots&token=8b0276b7c3c1dee8aab443026b940f96&width=240&height=180,367.9354,"9 horas",Internacional,BlackBots - Trade Ideas,109.8,2025-09-24 10:03:28.119,"182129737","0",FECHADO,123.8,109.71,Apregoado
"606867483884991301_market",Coffee,Coffee Futures,compra,"60",Cunha descendente,2025-09-24 10:03:28.078,Cunha descendente identificado(a) em 9/24 10:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 367.9354 no próximo intervalo de 9 horas.,361.56,356.26,https://component.autochartist.com/to/resources/charts/ChartPattern_606867483884991301.png?account_type=LIVE&broker_id=958&expire=1758967406&locale=pt-BR&user=BlackBots&token=8b0276b7c3c1dee8aab443026b940f96&width=240&height=180,367.9354,"9 horas",Internacional,BlackBots - Trade Ideas,127.6,2025-09-24 10:03:28.079,"182129735","150387759",FECHADO,106.0,127.51,A mercado
"606862529288546301_market",EUSTX50,EU Stock 50,compra,"240",Cunha ascendente,2025-09-23 13:03:31.261,"Cunha ascendente identificado(a) em 9/23 13:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 5,541.1957 no próximo intervalo de 1 dia.",5485.3,5446.6,https://component.autochartist.com/to/resources/charts/ChartPattern_606862529288546301.png?account_type=LIVE&broker_id=958&expire=1758891808&locale=pt-BR&user=BlackBots&token=ddb05845603d6676ee869d0fee3d0c44&width=240&height=180,5541.1957,"1 dia",Internacional,BlackBots - Trade Ideas,-67.94,2025-09-23 13:03:31.261,"181894383","150194941",EXPIRADA,100.5,145.14,A mercado
"606866777087399301_market",EUSTX50,EU Stock 50,compra,"60",Canal ascendente,2025-09-24 12:08:35.393,"Canal ascendente identificado(a) em 9/24 07:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 5,512.8331 no próximo intervalo de 9 horas.",5465.7,5449.6,https://component.autochartist.com/to/resources/charts/ChartPattern_606866777087399301.png?account_type=LIVE&broker_id=958&expire=1758974912&page_offset=20&locale=pt-BR&user=BlackBots&token=2ee3d50fcf05b971bf3fd79768bac7e6&width=240&height=180,5512.8331,"9 horas",Internacional,BlackBots - Trade Ideas,72.19,2025-09-24 12:08:35.394,"182159054","150412167",EXPIRADA,100.31,293.65,A mercado
"606866777087399301_pending",EUSTX50,EU Stock 50,compra,"60",Canal ascendente,2025-09-24 12:08:35.432,"Canal ascendente identificado(a) em 9/24 07:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 5,512.8331 no próximo intervalo de 9 horas.",5477.0,5449.6,https://component.autochartist.com/to/resources/charts/ChartPattern_606866777087399301.png?account_type=LIVE&broker_id=958&expire=1758974912&page_offset=20&locale=pt-BR&user=BlackBots&token=2ee3d50fcf05b971bf3fd79768bac7e6&width=240&height=180,5512.8331,"9 horas",Internacional,BlackBots - Trade Ideas,1.09,2025-09-24 12:08:35.433,"182159055","0",EXPIRADA,99.86,130.57,Apregoado
"606870083951557301_pending",NFLX.US,Netflix_Inc_(NFLX.O),venda,"240",Cunha descendente,2025-09-25 13:31:09.120,"Cunha descendente identificado(a) em 9/24 17:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 1,161.2867 no próximo intervalo de 20 horas.",1194.275,1227.36,https://component.autochartist.com/to/resources/charts/ChartPattern_606870083951557301.png?account_type=LIVE&broker_id=958&expire=1759066266&page_offset=40&locale=pt-BR&user=BlackBots&token=65a28b4024e9e691b78e127b764b69a9&width=240&height=180,1161.2867,"1 dia",Internacional,BlackBots - Trade Ideas,,2025-09-25 13:31:09.120,"182516843","0",ABERTO,99.26,98.96,Apregoado
"606862529288546301_pending",EUSTX50,EU Stock 50,compra,"240",Cunha ascendente,2025-09-23 13:03:31.325,"Cunha ascendente identificado(a) em 9/23 13:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de alta até a resistência de 5,541.1957 no próximo intervalo de 1 dia.",5485.6,5446.6,https://component.autochartist.com/to/resources/charts/ChartPattern_606862529288546301.png?account_type=LIVE&broker_id=958&expire=1758891808&locale=pt-BR&user=BlackBots&token=ddb05845603d6676ee869d0fee3d0c44&width=240&height=180,5541.1957,"1 dia",Internacional,BlackBots - Trade Ideas,-68.72,2025-09-23 13:03:31.331,"181894385","0",EXPIRADA,101.28,144.36,Apregoado
"606864649061724301_pending",ETHUSD,Ether vs US Dollar,compra,"60",Triângulo,2025-09-24 04:04:23.417,"Triângulo rompeu a linha de resistência em 9/23 22:00. Previsão de possível movimento de alta no próximo intervalo de 9 horas até 4,241.2371.",4176.4084,4140.24,https://component.autochartist.com/to/resources/charts/ChartPattern_606864649061724301.png?account_type=LIVE&broker_id=958&expire=1758945861&locale=pt-BR&user=BlackBots&token=d157b424eed296c813621688b079aea8&width=240&height=180,4241.2371,"9 horas",Internacional,BlackBots - Trade Ideas,23.77,2025-09-24 04:04:23.418,"182058319","0",EXPIRADA,100.55,180.22,Apregoado
"606868196010835303_market",FRA40,CAC40 Index,venda,"240",Sustentação,2025-09-24 13:08:34.350,"Aproximando-se do nível de Sustentação de 7,741.0000 identificado em 9/24 13:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 7,741.0000 no próximo intervalo de 7 dias.",7816.8,7860.232,https://component.autochartist.com/to/resources/charts/KeyLevel_606868196010835303.png?account_type=LIVE&broker_id=958&expire=1758978512&locale=pt-BR&user=BlackBots&token=0d85bb676d3fb7ea08a5a9a992dbe863&width=240&height=180,7741.0,"7 dias",Internacional,BlackBots - Trade Ideas,,2025-09-24 13:08:34.351,"182178735","150428505",ABERTO,101.99,177.98,A mercado
"606868196010835303_pending",FRA40,CAC40 Index,venda,"240",Sustentação,2025-09-24 13:08:34.386,"Aproximando-se do nível de Sustentação de 7,741.0000 identificado em 9/24 13:00. Este padrão ainda está em processo de formação. Previsão de possível movimento de baixa até o suporte de 7,741.0000 no próximo intervalo de 7 dias.",7818.8,7860.232,https://component.autochartist.com/to/resources/charts/KeyLevel_606868196010835303.png?account_type=LIVE&broker_id=958&expire=1758978512&locale=pt-BR&user=BlackBots&token=0d85bb676d3fb7ea08a5a9a992dbe863&width=240&height=180,7741.0,"7 dias",Internacional,BlackBots - Trade Ideas,,2025-09-24 13:08:34.387,"182178737","0",ABERTO,102.16,191.81,Apregoado
